Exercício: 2017;;;;;;;
Escopo: Municípios do Estado - AM;;;;;;;
Tabela: Despesas Orçamentárias (Anexo I-D);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;3.3.90.47.00.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO3.3.90.47.00.00;236469,19
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;3.3.90.92.00.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.3.90.92.00.00;7187,6
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;3.3.90.93.00.00 - Indenizações e Restituições;siconfi-cor_DO3.3.90.93.00.00;42679,68
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;4.0.00.00.00.00 - Despesas de Capital;siconfi-cor_DO4.0.00.00.00.00;2073804,55
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;4.4.00.00.00.00 - Investimentos;siconfi-cor_DO4.4.00.00.00.00;1781699,99
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;4.4.90.00.00.00 - Aplicações Diretas;siconfi-cor_DO4.4.90.00.00.00;1781699,99
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;4.4.90.51.00.00 - Obras e Instalações;siconfi-cor_DO4.4.90.51.00.00;1730236,77
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;4.4.90.51.91.00 - Obras em Andamento;siconfi-cor_DO4.4.90.51.91.00;1321026,07
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;4.4.90.51.99.00 - Demais Obras e Instalações;siconfi-cor_DO4.4.90.51.99.00;409210,7
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;4.4.90.52.00.00 - Equipamentos e Material Permanente;siconfi-cor_DO4.4.90.52.00.00;51463,22
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;4.6.00.00.00.00 - Amortização da Dívida;siconfi-cor_DO4.6.00.00.00.00;292104,56
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;4.6.90.00.00.00 - Aplicações Diretas;siconfi-cor_DO4.6.90.00.00.00;292104,56
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Pagas;4.6.90.71.00.00 - Principal da Dívida Contratual Resgatado;siconfi-cor_DO4.6.90.71.00.00;292104,56
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Não Processados;Total Geral da Despesa;siconfi-cor_TotalDespesas;32666,5
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Não Processados;3.0.00.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;32666,5
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Não Processados;3.3.00.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;32666,5
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Não Processados;3.3.90.00.00.00 - Aplicações Diretas;siconfi-cor_DO3.3.90.00.00.00;32666,5
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Não Processados;3.3.90.30.00.00 - Material de Consumo;siconfi-cor_DO3.3.90.30.00.00;7766,5
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Não Processados;3.3.90.36.00.00 - Outros Serviços de Terceiros - Pessoa Física;siconfi-cor_DO3.3.90.36.00.00;16500
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Não Processados;3.3.90.39.00.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO3.3.90.39.00.00;8400
